experiment,participant,choice_index,nll,num_tokens
kool2016when/exp1.csv,10,109,0.43204787373542786,1
kool2016when/exp1.csv,10,110,0.5260134935379028,1
kool2016when/exp1.csv,10,111,0.3178652226924896,1
kool2016when/exp1.csv,10,112,0.2593439221382141,1
kool2016when/exp1.csv,10,113,1.3146371841430664,1
kool2016when/exp1.csv,10,114,0.3181766867637634,1
kool2016when/exp1.csv,10,115,0.7590141892433167,1
kool2016when/exp1.csv,10,116,0.5810673236846924,1
kool2016when/exp1.csv,10,117,0.23060815036296844,1
kool2016when/exp1.csv,10,118,1.9115407466888428,1
kool2016when/exp1.csv,10,119,0.47525128722190857,1
kool2016when/exp1.csv,10,120,0.6396788358688354,1
kool2016when/exp1.csv,10,121,0.18074609339237213,1
kool2016when/exp1.csv,10,122,0.47528329491615295,1
kool2016when/exp1.csv,10,123,0.1646847426891327,1
kool2016when/exp1.csv,32,0,3.267230749130249,1
kool2016when/exp1.csv,32,1,1.2975082397460938,1
kool2016when/exp1.csv,32,2,2.1009368896484375,1
kool2016when/exp1.csv,32,3,0.930914044380188,1
kool2016when/exp1.csv,32,4,0.9700841307640076,1
kool2016when/exp1.csv,32,5,0.3078869581222534,1
kool2016when/exp1.csv,32,6,0.60727858543396,1
kool2016when/exp1.csv,32,7,1.3137257099151611,1
kool2016when/exp1.csv,32,8,0.3725448250770569,1
kool2016when/exp1.csv,32,9,0.867535412311554,1
kool2016when/exp1.csv,32,10,1.4192285537719727,1
kool2016when/exp1.csv,32,11,2.1333882808685303,1
kool2016when/exp1.csv,32,12,0.7106713652610779,1
kool2016when/exp1.csv,32,13,0.6520160436630249,1
kool2016when/exp1.csv,32,14,2.090893507003784,1
kool2016when/exp1.csv,32,15,0.25287383794784546,1
kool2016when/exp1.csv,32,16,0.7833821177482605,1
kool2016when/exp1.csv,32,17,1.610795021057129,1
kool2016when/exp1.csv,32,18,0.4133381247520447,1
kool2016when/exp1.csv,32,19,0.5966841578483582,1
kool2016when/exp1.csv,32,20,2.819488048553467,1
kool2016when/exp1.csv,32,21,1.0987575054168701,1
kool2016when/exp1.csv,32,22,0.5550760626792908,1
kool2016when/exp1.csv,32,23,1.2283170223236084,1
kool2016when/exp1.csv,32,24,0.9039078950881958,1
kool2016when/exp1.csv,32,25,0.5813903212547302,1
kool2016when/exp1.csv,32,26,0.2845528721809387,1
kool2016when/exp1.csv,32,27,1.7164103984832764,1
kool2016when/exp1.csv,32,28,0.42754653096199036,1
kool2016when/exp1.csv,32,29,0.764664888381958,1
kool2016when/exp1.csv,32,30,0.5376375913619995,1
kool2016when/exp1.csv,32,31,0.2873941659927368,1
kool2016when/exp1.csv,32,32,1.327624797821045,1
kool2016when/exp1.csv,32,33,1.3873260021209717,1
kool2016when/exp1.csv,32,34,0.4394285976886749,1
kool2016when/exp1.csv,32,35,0.17169353365898132,1
kool2016when/exp1.csv,32,36,1.0571621656417847,1
kool2016when/exp1.csv,32,37,0.13447819650173187,1
kool2016when/exp1.csv,32,38,0.371368944644928,1
kool2016when/exp1.csv,32,39,0.6954928040504456,1
kool2016when/exp1.csv,32,40,0.11608254909515381,1
kool2016when/exp1.csv,32,41,3.290519952774048,1
kool2016when/exp1.csv,32,42,0.9083386063575745,1
kool2016when/exp1.csv,32,43,0.9307900667190552,1
kool2016when/exp1.csv,32,44,2.2406740188598633,1
kool2016when/exp1.csv,32,45,1.067423701286316,1
kool2016when/exp1.csv,32,46,0.5365106463432312,1
kool2016when/exp1.csv,32,47,0.69697505235672,1
kool2016when/exp1.csv,32,48,0.7809920310974121,1
kool2016when/exp1.csv,32,49,0.7723017930984497,1
kool2016when/exp1.csv,32,50,1.0669140815734863,1
kool2016when/exp1.csv,32,51,0.39389336109161377,1
kool2016when/exp1.csv,32,52,1.0625845193862915,1
kool2016when/exp1.csv,32,53,1.5192227363586426,1
kool2016when/exp1.csv,32,54,0.2887568175792694,1
kool2016when/exp1.csv,32,55,1.2490525245666504,1
kool2016when/exp1.csv,32,56,0.5276480317115784,1
kool2016when/exp1.csv,32,57,0.4016674757003784,1
kool2016when/exp1.csv,32,58,0.44508638978004456,1
kool2016when/exp1.csv,32,59,0.3586491644382477,1
kool2016when/exp1.csv,32,60,0.2298431098461151,1
kool2016when/exp1.csv,32,61,0.7634851336479187,1
kool2016when/exp1.csv,32,62,1.0582120418548584,1
kool2016when/exp1.csv,32,63,2.130267381668091,1
kool2016when/exp1.csv,32,64,0.6715946793556213,1
kool2016when/exp1.csv,32,65,0.9928210973739624,1
kool2016when/exp1.csv,32,66,1.2301349639892578,1
kool2016when/exp1.csv,32,67,0.727743923664093,1
kool2016when/exp1.csv,32,68,0.7618057727813721,1
kool2016when/exp1.csv,32,69,0.8289992213249207,1
kool2016when/exp1.csv,32,70,0.8324255347251892,1
kool2016when/exp1.csv,32,71,0.9122701287269592,1
kool2016when/exp1.csv,32,72,1.0579293966293335,1
kool2016when/exp1.csv,32,73,0.18458311259746552,1
kool2016when/exp1.csv,32,74,1.2289210557937622,1
kool2016when/exp1.csv,32,75,0.15247400104999542,1
kool2016when/exp1.csv,39,0,4.131343364715576,1
kool2016when/exp1.csv,39,1,0.9671868085861206,1
kool2016when/exp1.csv,39,2,1.2626924514770508,1
kool2016when/exp1.csv,39,3,0.4144413471221924,1
kool2016when/exp1.csv,39,4,1.4332584142684937,1
kool2016when/exp1.csv,39,5,1.0093432664871216,1
kool2016when/exp1.csv,39,6,0.31944963335990906,1
kool2016when/exp1.csv,39,7,0.7804350852966309,1
kool2016when/exp1.csv,39,8,1.2425897121429443,1
kool2016when/exp1.csv,39,9,0.18776050209999084,1
kool2016when/exp1.csv,39,10,0.11486179381608963,1
kool2016when/exp1.csv,39,11,1.50778329372406,1
kool2016when/exp1.csv,39,12,1.6125431060791016,1
kool2016when/exp1.csv,39,13,1.0680334568023682,1
kool2016when/exp1.csv,39,14,0.3987991511821747,1
kool2016when/exp1.csv,39,15,1.248156189918518,1
kool2016when/exp1.csv,39,16,0.23907291889190674,1
kool2016when/exp1.csv,39,17,2.8175411224365234,1
kool2016when/exp1.csv,39,18,2.0312018394470215,1
kool2016when/exp1.csv,39,19,0.4482835531234741,1
kool2016when/exp1.csv,39,20,1.0770198106765747,1
kool2016when/exp1.csv,39,21,0.29075440764427185,1
kool2016when/exp1.csv,39,22,0.6437607407569885,1
kool2016when/exp1.csv,39,23,0.9926297664642334,1
kool2016when/exp1.csv,39,24,0.8345527052879333,1
kool2016when/exp1.csv,39,25,1.8095569610595703,1
kool2016when/exp1.csv,39,26,0.5352182388305664,1
kool2016when/exp1.csv,39,27,0.6998686194419861,1
kool2016when/exp1.csv,39,28,1.059591293334961,1
kool2016when/exp1.csv,39,29,0.6352742910385132,1
kool2016when/exp1.csv,39,30,0.9093957543373108,1
kool2016when/exp1.csv,39,31,0.6368182897567749,1
kool2016when/exp1.csv,39,32,0.1858999878168106,1
kool2016when/exp1.csv,39,33,0.4339923560619354,1
kool2016when/exp1.csv,39,34,0.9087449908256531,1
kool2016when/exp1.csv,39,35,0.3951911926269531,1
kool2016when/exp1.csv,39,36,0.2110661417245865,1
