experiment,participant,choice_index,nll,num_tokens
xiong2023neural/exp1.csv,28,216,0.17986725270748138,1
xiong2023neural/exp1.csv,28,217,0.1129242554306984,1
xiong2023neural/exp1.csv,28,218,0.12703734636306763,1
xiong2023neural/exp1.csv,28,219,0.10030093789100647,1
xiong2023neural/exp1.csv,28,220,0.048666927963495255,1
xiong2023neural/exp1.csv,28,221,0.10031194239854813,1
xiong2023neural/exp1.csv,28,222,0.22555972635746002,1
xiong2023neural/exp1.csv,28,223,0.2813093960285187,1
xiong2023neural/exp1.csv,28,224,0.6327680349349976,1
xiong2023neural/exp1.csv,28,225,0.4288904070854187,1
xiong2023neural/exp1.csv,28,226,0.28130921721458435,1
xiong2023neural/exp1.csv,28,227,1.7015546560287476,1
xiong2023neural/exp1.csv,28,228,0.5761419534683228,1
xiong2023neural/exp1.csv,28,229,0.12704269587993622,1
xiong2023neural/exp1.csv,28,230,0.07003837823867798,1
xiong2023neural/exp1.csv,28,231,0.06208379939198494,1
xiong2023neural/exp1.csv,28,232,0.08907152712345123,1
xiong2023neural/exp1.csv,28,233,0.04868282377719879,1
xiong2023neural/exp1.csv,28,234,0.0337490439414978,1
xiong2023neural/exp1.csv,28,235,0.03375837951898575,1
xiong2023neural/exp1.csv,28,236,0.6933858394622803,1
xiong2023neural/exp1.csv,28,237,1.0538818836212158,1
xiong2023neural/exp1.csv,28,238,1.50203537940979,1
xiong2023neural/exp1.csv,28,239,0.6327431201934814,1
xiong2023neural/exp1.csv,28,240,0.25205913186073303,1
xiong2023neural/exp1.csv,28,241,0.6327742338180542,1
xiong2023neural/exp1.csv,28,242,1.6005223989486694,1
xiong2023neural/exp1.csv,28,243,0.25204718112945557,1
xiong2023neural/exp1.csv,28,244,0.42885828018188477,1
xiong2023neural/exp1.csv,28,245,0.2813132405281067,1
xiong2023neural/exp1.csv,28,246,0.12705183029174805,1
xiong2023neural/exp1.csv,28,247,0.1129331961274147,1
xiong2023neural/exp1.csv,28,248,2.5789899826049805,1
xiong2023neural/exp1.csv,28,249,0.5761147141456604,1
xiong2023neural/exp1.csv,28,250,0.14280840754508972,1
xiong2023neural/exp1.csv,28,251,0.523321807384491,1
xiong2023neural/exp1.csv,28,252,1.0538537502288818,1
xiong2023neural/exp1.csv,28,253,0.31340882182121277,1
xiong2023neural/exp1.csv,28,254,0.25208786129951477,1
xiong2023neural/exp1.csv,28,255,0.2255537211894989,1
xiong2023neural/exp1.csv,28,256,0.1603657752275467,1
xiong2023neural/exp1.csv,28,257,1.502091646194458,1
xiong2023neural/exp1.csv,28,258,0.82611483335495,1
xiong2023neural/exp1.csv,28,259,0.5761138200759888,1
xiong2023neural/exp1.csv,28,260,0.2812584638595581,1
xiong2023neural/exp1.csv,28,261,0.1270504742860794,1
xiong2023neural/exp1.csv,28,262,0.08904808014631271,1
xiong2023neural/exp1.csv,28,263,0.07899979501962662,1
xiong2023neural/exp1.csv,28,264,0.1003289744257927,1
xiong2023neural/exp1.csv,28,265,0.632793664932251,1
xiong2023neural/exp1.csv,28,266,0.2255444973707199,1
xiong2023neural/exp1.csv,28,267,0.11289805918931961,1
xiong2023neural/exp1.csv,28,268,0.043067511171102524,1
xiong2023neural/exp1.csv,28,269,0.04307687282562256,1
xiong2023neural/exp1.csv,28,270,0.03812552988529205,1
xiong2023neural/exp1.csv,28,271,2.695049524307251,1
xiong2023neural/exp1.csv,28,272,0.2015899270772934,1
xiong2023neural/exp1.csv,28,273,0.3134336769580841,1
xiong2023neural/exp1.csv,28,274,0.07899792492389679,1
xiong2023neural/exp1.csv,28,275,0.05497900769114494,1
xiong2023neural/exp1.csv,28,276,0.7577657699584961,1
xiong2023neural/exp1.csv,28,277,0.1798686385154724,1
xiong2023neural/exp1.csv,28,278,0.1129242554306984,1
xiong2023neural/exp1.csv,28,279,0.07003515213727951,1
xiong2023neural/exp1.csv,28,280,1.223618507385254,1
xiong2023neural/exp1.csv,28,281,0.428876668214798,1
xiong2023neural/exp1.csv,28,282,0.10029932111501694,1
xiong2023neural/exp1.csv,28,283,0.062079429626464844,1
xiong2023neural/exp1.csv,28,284,0.04869293048977852,1
xiong2023neural/exp1.csv,28,285,1.313433289527893,1
xiong2023neural/exp1.csv,28,286,0.16036099195480347,1
xiong2023neural/exp1.csv,28,287,0.062094107270240784,1
xiong2023neural/exp1.csv,28,288,0.05502019077539444,1
xiong2023neural/exp1.csv,28,289,0.05500495806336403,1
xiong2023neural/exp1.csv,28,290,0.0790591686964035,1
xiong2023neural/exp1.csv,28,291,0.5761358141899109,1
xiong2023neural/exp1.csv,28,292,0.10031420737504959,1
xiong2023neural/exp1.csv,28,293,0.04868974909186363,1
xiong2023neural/exp1.csv,28,294,0.023333260789513588,1
xiong2023neural/exp1.csv,28,295,0.03816764056682587,1
xiong2023neural/exp1.csv,28,296,3.0487308502197266,1
xiong2023neural/exp1.csv,28,297,0.08911623060703278,1
xiong2023neural/exp1.csv,28,298,0.04874970018863678,1
xiong2023neural/exp1.csv,28,299,0.04875583201646805,1
xiong2023neural/exp1.csv,28,300,0.043147094547748566,1
xiong2023neural/exp1.csv,28,301,0.05504061281681061,1
xiong2023neural/exp1.csv,28,302,0.6328324675559998,1
xiong2023neural/exp1.csv,28,303,0.11294788867235184,1
xiong2023neural/exp1.csv,28,304,0.05497799068689346,1
xiong2023neural/exp1.csv,28,305,0.048684753477573395,1
xiong2023neural/exp1.csv,28,306,0.10034989565610886,1
xiong2023neural/exp1.csv,28,307,0.07901841402053833,1
xiong2023neural/exp1.csv,28,308,0.04870632663369179,1
xiong2023neural/exp1.csv,28,309,0.07008250057697296,1
xiong2023neural/exp1.csv,28,310,0.0550321489572525,1
xiong2023neural/exp1.csv,28,311,0.1003723219037056,1
xiong2023neural/exp1.csv,28,312,0.523328423500061,1
xiong2023neural/exp1.csv,28,313,0.28132206201553345,1
xiong2023neural/exp1.csv,28,314,0.34856554865837097,1
xiong2023neural/exp1.csv,28,315,0.05495745688676834,1
xiong2023neural/exp1.csv,28,316,0.05497832968831062,1
xiong2023neural/exp1.csv,28,317,0.07006961107254028,1
xiong2023neural/exp1.csv,28,318,0.5760776400566101,1
xiong2023neural/exp1.csv,28,319,0.11290966719388962,1
xiong2023neural/exp1.csv,28,320,2.929966926574707,1
xiong2023neural/exp1.csv,28,321,0.9742876887321472,1
xiong2023neural/exp1.csv,28,322,0.3870430588722229,1
xiong2023neural/exp1.csv,28,323,0.2520976662635803,1
xiong2023neural/exp1.csv,28,324,0.2813197374343872,1
xiong2023neural/exp1.csv,28,325,0.17991435527801514,1
xiong2023neural/exp1.csv,28,326,0.22558645904064178,1
xiong2023neural/exp1.csv,28,327,0.1799273043870926,1
xiong2023neural/exp1.csv,28,328,0.12710043787956238,1
xiong2023neural/exp1.csv,28,329,0.08913182467222214,1
xiong2023neural/exp1.csv,28,330,0.22563107311725616,1
xiong2023neural/exp1.csv,28,331,0.1799687147140503,1
xiong2023neural/exp1.csv,28,332,0.16043736040592194,1
xiong2023neural/exp1.csv,28,333,0.22564058005809784,1
xiong2023neural/exp1.csv,28,334,0.1604345142841339,1
xiong2023neural/exp1.csv,28,335,0.11300326138734818,1
xiong2023neural/exp1.csv,28,336,2.3503804206848145,1
xiong2023neural/exp1.csv,28,337,0.4744093716144562,1
xiong2023neural/exp1.csv,28,338,0.576164186000824,1
xiong2023neural/exp1.csv,28,339,0.14282691478729248,1
xiong2023neural/exp1.csv,28,340,0.3870505094528198,1
xiong2023neural/exp1.csv,28,341,2.0177927017211914,1
xiong2023neural/exp1.csv,28,342,0.16036424040794373,1
xiong2023neural/exp1.csv,28,343,0.4288693070411682,1
xiong2023neural/exp1.csv,28,344,0.20155034959316254,1
xiong2023neural/exp1.csv,28,345,0.3486368954181671,1
xiong2023neural/exp1.csv,28,346,0.25208351016044617,1
xiong2023neural/exp1.csv,28,347,0.2015700340270996,1
xiong2023neural/exp1.csv,28,348,0.20157432556152344,1
xiong2023neural/exp1.csv,28,349,0.1129632219672203,1
xiong2023neural/exp1.csv,28,350,0.9742449522018433,1
xiong2023neural/exp1.csv,28,351,0.4742111563682556,1
xiong2023neural/exp1.csv,28,352,0.11292095482349396,1
xiong2023neural/exp1.csv,28,353,0.062047164887189865,1
xiong2023neural/exp1.csv,28,354,0.04868157580494881,1
xiong2023neural/exp1.csv,28,355,0.07901555299758911,1
xiong2023neural/exp1.csv,28,356,0.062075175344944,1
xiong2023neural/exp1.csv,28,357,0.03815352916717529,1
xiong2023neural/exp1.csv,28,358,0.04312163218855858,1
xiong2023neural/exp1.csv,28,359,0.04312768206000328,1
xiong2023neural/exp1.csv,28,360,0.10034903138875961,1
xiong2023neural/exp1.csv,28,361,2.464075803756714,1
xiong2023neural/exp1.csv,28,362,0.1799229085445404,1
xiong2023neural/exp1.csv,28,363,2.017820358276367,1
xiong2023neural/exp1.csv,28,364,0.9742251038551331,1
xiong2023neural/exp1.csv,28,365,0.25206977128982544,1
xiong2023neural/exp1.csv,28,366,1.223620891571045,1
xiong2023neural/exp1.csv,28,367,0.576071560382843,1
xiong2023neural/exp1.csv,28,368,0.12705688178539276,1
xiong2023neural/exp1.csv,28,369,0.42884746193885803,1
xiong2023neural/exp1.csv,28,370,0.08901852369308472,1
xiong2023neural/exp1.csv,28,371,0.062046267092227936,1
xiong2023neural/exp1.csv,28,372,2.929965019226074,1
xiong2023neural/exp1.csv,28,373,0.2813180088996887,1
xiong2023neural/exp1.csv,28,374,0.22552479803562164,1
xiong2023neural/exp1.csv,28,375,0.06205758452415466,1
xiong2023neural/exp1.csv,28,376,0.25206273794174194,1
xiong2023neural/exp1.csv,28,377,2.0177884101867676,1
xiong2023neural/exp1.csv,28,378,0.31340986490249634,1
xiong2023neural/exp1.csv,28,379,0.1129261702299118,1
xiong2023neural/exp1.csv,28,380,0.07005571573972702,1
xiong2023neural/exp1.csv,28,381,0.07006071507930756,1
xiong2023neural/exp1.csv,28,382,2.3503618240356445,1
xiong2023neural/exp1.csv,28,383,1.137049913406372,1
xiong2023neural/exp1.csv,28,384,0.4288587272167206,1
xiong2023neural/exp1.csv,28,385,0.3134159743785858,1
xiong2023neural/exp1.csv,28,386,0.22556723654270172,1
xiong2023neural/exp1.csv,28,387,2.017822265625,1
xiong2023neural/exp1.csv,28,388,0.31344613432884216,1
xiong2023neural/exp1.csv,28,389,0.20157179236412048,1
xiong2023neural/exp1.csv,28,390,0.07899880409240723,1
xiong2023neural/exp1.csv,28,391,0.06207461282610893,1
xiong2023neural/exp1.csv,28,392,0.7578267455101013,1
xiong2023neural/exp1.csv,28,393,0.31345030665397644,1
xiong2023neural/exp1.csv,28,394,1.3134346008300781,1
xiong2023neural/exp1.csv,28,395,0.6327806115150452,1
xiong2023neural/exp1.csv,28,396,0.2813125252723694,1
xiong2023neural/exp1.csv,28,397,0.5233098864555359,1
xiong2023neural/exp1.csv,28,398,0.2813049852848053,1
xiong2023neural/exp1.csv,28,399,0.2015514224767685,1
xiong2023neural/exp1.csv,28,400,0.5762008428573608,1
xiong2023neural/exp1.csv,28,401,0.28132370114326477,1
xiong2023neural/exp1.csv,28,402,0.08907010406255722,1
xiong2023neural/exp1.csv,28,403,0.0700523853302002,1
xiong2023neural/exp1.csv,28,404,0.05500473454594612,1
xiong2023neural/exp1.csv,28,405,0.10039162635803223,1
xiong2023neural/exp1.csv,28,406,0.05502673238515854,1
xiong2023neural/exp1.csv,28,407,0.038168903440237045,1
xiong2023neural/exp1.csv,28,408,0.05504095181822777,1
xiong2023neural/exp1.csv,28,409,0.04875003919005394,1
xiong2023neural/exp1.csv,28,410,0.11301262676715851,1
xiong2023neural/exp1.csv,28,411,0.1604081094264984,1
xiong2023neural/exp1.csv,28,412,0.11299356818199158,1
xiong2023neural/exp1.csv,28,413,0.062127381563186646,1
xiong2023neural/exp1.csv,28,414,0.06212558597326279,1
xiong2023neural/exp1.csv,28,415,0.07904771715402603,1
xiong2023neural/exp1.csv,28,416,1.053879737854004,1
xiong2023neural/exp1.csv,28,417,0.8982892632484436,1
xiong2023neural/exp1.csv,28,418,0.17988178133964539,1
xiong2023neural/exp1.csv,28,419,0.2813284695148468,1
